cwt_minus_temporal,gate_minus_temporal,gate_minus_cwt
-0.014100639266643844,0.006701569125060591,0.025749765691124527
-0.012644492712214128,0.009319193534108039,0.02343646827150614
-0.013923522023586377,0.009288714178831592,0.022509269806276544
-0.018039561274732496,0.00840218100529122,0.025070980635421347
-0.01604456166879409,0.008130986047538813,0.022550345707420094
-0.01352380604478709,0.00846630312774399,0.022588756258026366
-0.014273002783365296,0.00687870698820281,0.022851851636940035
-0.015504113832930044,0.007995860462913451,0.02321408687542048
-0.014425581641306695,0.008617495300149103,0.021359977603206626
-0.014503273802374261,0.007508400389590997,0.02099255510103548
-0.01551790257519381,0.009185978285073948,0.023661968700868896
-0.013887345024792275,0.00781100585213812,0.024448197870271637
-0.014377351288943574,0.00861410594846268,0.021047584808456365
-0.012699374563834964,0.006877340219895611,0.024103933157409885
-0.012607488518374343,0.0074568299176317465,0.024908250261135856
-0.0159981120713677,0.010359249420826,0.023651068214431636
-0.014700595244298897,0.007785875372476769,0.021848492192948377
-0.012697981471319508,0.008767833794464108,0.02368590465028042
-0.01114750852362556,0.00810974219178584,0.023457423476225148
-0.013394916972821025,0.00843303670888873,0.021827861430319007
-0.013016362395976588,0.00832650560858783,0.022688326831977634
-0.014828056741039153,0.008535368980360447,0.02184822251689944
-0.016050406417990937,0.00691740367939031,0.023440687362455415
-0.011584953106052898,0.009221829439380325,0.0204816057552768
-0.012984123560049188,0.0076948461103212296,0.02251558297091638
-0.015824022781546265,0.007465239748684405,0.024207247998985548
-0.014285531175994293,0.006695463961497228,0.02370940388775178
-0.015996524573807402,0.007731941481507132,0.02457185245601634
-0.01324942861139633,0.007678390766969745,0.02383856636096049
-0.012326934948959423,0.009429448407776375,0.02311602186374684
-0.015844767510403646,0.00810448614986703,0.024527193643502976
-0.01680789349542977,0.007873091483041272,0.02377394498829366
-0.015463918192881732,0.008175751573554768,0.023301011290595697
-0.011681666994346585,0.00867800992326917,0.02323288851544325
-0.01730528470690329,0.006861126133086315,0.024531673791221564
-0.013667775990546804,0.009233528402623592,0.023903331901094504
